bbox,filename,height,width
"[335.74, 48.92, 194.03999999999996, 115.06000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000396780.jpg,427,640
"[258.08, 120.62, 68.19, 145.81]",/home/tako/devtools/furry-geras/coco/train2017/000000506148.jpg,360,640
"[78.12, 2.35, 304.11, 427.85]",/home/tako/devtools/furry-geras/coco/train2017/000000247782.jpg,640,480
"[112.27, 6.72, 432.71000000000004, 397.21]",/home/tako/devtools/furry-geras/coco/train2017/000000444927.jpg,427,640
"[76.58, 62.56, 558.82, 404.57]",/home/tako/devtools/furry-geras/coco/train2017/000000400621.jpg,480,640
"[11.61, 53.1, 362.38, 277.75]",/home/tako/devtools/furry-geras/coco/train2017/000000181841.jpg,336,500
"[165.28, 48.72, 472.45000000000005, 381.79999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000580274.jpg,476,640
"[242.23, 0.0, 205.50000000000003, 311.94]",/home/tako/devtools/furry-geras/coco/train2017/000000371015.jpg,427,640
"[231.07, 262.23, 161.83999999999997, 204.44]",/home/tako/devtools/furry-geras/coco/train2017/000000144383.jpg,640,640
"[86.28, 88.97, 72.41, 208.34]",/home/tako/devtools/furry-geras/coco/train2017/000000419867.jpg,612,612
"[134.05, 65.95, 202.25, 237.91000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000286425.jpg,480,640
"[180.09, 118.24, 118.1, 92.27999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000096622.jpg,320,480
"[112.43, 100.18, 232.52000000000004, 197.92000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000313129.jpg,640,480
"[261.47, 0.0, 377.53, 418.24]",/home/tako/devtools/furry-geras/coco/train2017/000000256936.jpg,424,640
"[45.62, 38.08, 130.89, 159.36]",/home/tako/devtools/furry-geras/coco/train2017/000000022492.jpg,640,480
"[121.97, 1.6, 324.74, 597.39]",/home/tako/devtools/furry-geras/coco/train2017/000000060046.jpg,640,480
"[135.19, 195.6, 148.57, 443.4]",/home/tako/devtools/furry-geras/coco/train2017/000000254510.jpg,640,635
"[261.82, 94.75, 136.14, 234.64]",/home/tako/devtools/furry-geras/coco/train2017/000000320843.jpg,480,640
"[233.8, 223.3, 48.75999999999999, 129.32]",/home/tako/devtools/furry-geras/coco/train2017/000000187720.jpg,427,640
"[0.0, 58.11, 33.32, 129.09999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000434788.jpg,320,568
"[223.65, 81.17, 124.72, 207.18]",/home/tako/devtools/furry-geras/coco/train2017/000000175370.jpg,389,640
"[146.94, 216.28, 225.82999999999998, 182.72]",/home/tako/devtools/furry-geras/coco/train2017/000000308764.jpg,400,640
"[0.82, 103.17, 328.05, 533.46]",/home/tako/devtools/furry-geras/coco/train2017/000000069559.jpg,640,480
"[41.48, 1.48, 407.01, 368.08]",/home/tako/devtools/furry-geras/coco/train2017/000000061967.jpg,375,500
"[2.6, 22.08, 152.24, 205.49]",/home/tako/devtools/furry-geras/coco/train2017/000000009572.jpg,500,375
"[1.08, 0.0, 479.0, 467.13]",/home/tako/devtools/furry-geras/coco/train2017/000000120246.jpg,480,640
"[278.28, 29.64, 313.5, 390.69]",/home/tako/devtools/furry-geras/coco/train2017/000000529344.jpg,426,640
"[24.51, 95.83, 122.68999999999998, 305.43]",/home/tako/devtools/furry-geras/coco/train2017/000000433907.jpg,429,640
"[0.0, 7.93, 183.5, 604.4]",/home/tako/devtools/furry-geras/coco/train2017/000000109423.jpg,640,425
"[376.56, 117.43, 204.28000000000003, 408.41]",/home/tako/devtools/furry-geras/coco/train2017/000000310511.jpg,640,640
"[261.34, 0.61, 377.66, 314.53]",/home/tako/devtools/furry-geras/coco/train2017/000000072536.jpg,480,640
"[205.16, 237.76, 68.07000000000002, 206.2]",/home/tako/devtools/furry-geras/coco/train2017/000000447119.jpg,454,640
"[166.38, 194.15, 110.40999999999997, 126.09]",/home/tako/devtools/furry-geras/coco/train2017/000000485019.jpg,500,333
"[199.55, 211.24, 199.63, 262.19]",/home/tako/devtools/furry-geras/coco/train2017/000000011696.jpg,480,640
"[61.13, 59.98, 441.59, 531.6]",/home/tako/devtools/furry-geras/coco/train2017/000000387250.jpg,612,612
"[86.18, 299.42, 215.11, 284.06]",/home/tako/devtools/furry-geras/coco/train2017/000000554208.jpg,590,640
"[135.47, 193.76, 151.05999999999997, 268.46]",/home/tako/devtools/furry-geras/coco/train2017/000000221189.jpg,640,480
"[193.15, 234.23, 284.4100000000001, 396.8399999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000574839.jpg,640,480
"[226.51, 135.28, 338.03, 185.80000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000010534.jpg,328,640
"[532.68, 127.42, 42.200000000000045, 124.68000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000518511.jpg,425,640
"[98.02, 119.11, 325.98, 517.67]",/home/tako/devtools/furry-geras/coco/train2017/000000055882.jpg,640,425
"[159.58, 377.35, 183.52, 253.34000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000332582.jpg,640,427
"[166.5, 52.27, 287.75, 391.02]",/home/tako/devtools/furry-geras/coco/train2017/000000411669.jpg,470,640
"[205.39, 37.44, 370.18999999999994, 575.6599999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000162007.jpg,640,640
"[63.28, 166.83, 147.14, 344.16999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000003770.jpg,640,516
"[2.16, 2.16, 315.84, 468.21]",/home/tako/devtools/furry-geras/coco/train2017/000000338121.jpg,480,319
"[501.19, 229.34, 59.25000000000006, 140.44999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000349074.jpg,480,640
"[357.34, 77.73, 110.88, 235.74]",/home/tako/devtools/furry-geras/coco/train2017/000000015011.jpg,427,640
"[103.27, 8.86, 121.72000000000001, 320.02]",/home/tako/devtools/furry-geras/coco/train2017/000000280980.jpg,333,500
"[71.55, 177.51, 37.86, 132.09000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000174026.jpg,480,640
"[40.36, 52.61, 342.06, 507.8299999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000023050.jpg,640,426
"[222.48, 256.79, 199.81999999999996, 261.94]",/home/tako/devtools/furry-geras/coco/train2017/000000374368.jpg,640,480
"[0.0, 56.18, 418.57, 582.82]",/home/tako/devtools/furry-geras/coco/train2017/000000341886.jpg,640,427
"[343.84, 67.75, 149.63, 307.32]",/home/tako/devtools/furry-geras/coco/train2017/000000410052.jpg,426,640
"[0.0, 52.78, 354.03, 368.4200000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000567721.jpg,427,640
"[120.81, 1.44, 276.57, 378.68]",/home/tako/devtools/furry-geras/coco/train2017/000000013595.jpg,640,478
"[37.18, 245.57, 157.19, 166.90000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000564756.jpg,480,640
"[102.43, 160.67, 129.19, 222.05000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000333976.jpg,426,640
"[0.0, 13.3, 100.4, 135.31]",/home/tako/devtools/furry-geras/coco/train2017/000000444397.jpg,640,427
"[75.7, 189.7, 158.42000000000002, 335.49000000000007]",/home/tako/devtools/furry-geras/coco/train2017/000000312020.jpg,640,480
"[129.44, 171.15, 121.25, 375.81000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000382715.jpg,640,425
"[222.81, 183.91, 139.02000000000004, 167.62999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000572965.jpg,640,427
"[194.7, 159.32, 166.57999999999998, 93.59]",/home/tako/devtools/furry-geras/coco/train2017/000000233711.jpg,428,640
"[541.75, 81.03, 97.22000000000003, 325.89]",/home/tako/devtools/furry-geras/coco/train2017/000000485665.jpg,457,640
"[23.69, 22.67, 588.53, 456.33]",/home/tako/devtools/furry-geras/coco/train2017/000000130971.jpg,480,640
"[328.89, 157.38, 97.47000000000003, 169.08000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000158908.jpg,427,640
"[105.5, 125.0, 131.5, 151.5]",/home/tako/devtools/furry-geras/coco/train2017/000000421218.jpg,500,332
"[0.0, 386.64, 365.74, 244.92999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000524929.jpg,640,480
"[0.0, 195.94, 390.62, 443.06]",/home/tako/devtools/furry-geras/coco/train2017/000000046924.jpg,640,480
"[337.98, 398.38, 49.329999999999984, 178.77999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000368356.jpg,640,481
"[4.5, 84.46, 328.5, 290.67]",/home/tako/devtools/furry-geras/coco/train2017/000000096573.jpg,500,334
"[124.19, 27.55, 205.65000000000003, 352.24]",/home/tako/devtools/furry-geras/coco/train2017/000000304023.jpg,453,640
"[20.06, 90.84, 534.9, 321.88]",/home/tako/devtools/furry-geras/coco/train2017/000000576305.jpg,427,640
"[24.68, 74.63, 303.34, 518.09]",/home/tako/devtools/furry-geras/coco/train2017/000000382620.jpg,640,424
"[1.08, 2.7, 637.92, 476.3]",/home/tako/devtools/furry-geras/coco/train2017/000000239586.jpg,480,640
"[58.84, 65.46, 513.14, 424.54]",/home/tako/devtools/furry-geras/coco/train2017/000000122948.jpg,491,640
"[20.22, 150.0, 478.5, 172.60000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000015140.jpg,375,500
"[141.87, 159.17, 98.94999999999999, 223.9]",/home/tako/devtools/furry-geras/coco/train2017/000000272153.jpg,480,640
"[96.02, 413.74, 55.18999999999998, 193.18000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000322391.jpg,640,457
"[35.53, 87.66, 273.21000000000004, 215.71]",/home/tako/devtools/furry-geras/coco/train2017/000000147165.jpg,500,375
"[74.55, 106.9, 226.87, 525.07]",/home/tako/devtools/furry-geras/coco/train2017/000000559470.jpg,640,480
"[452.63, 39.29, 84.82000000000005, 186.87]",/home/tako/devtools/furry-geras/coco/train2017/000000372702.jpg,480,640
"[394.21, 400.03, 47.079999999999984, 93.75999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000381472.jpg,640,480
"[344.54, 136.92, 144.83999999999997, 290.94000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000050158.jpg,464,640
"[313.91, 93.63, 122.62, 196.98000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000428785.jpg,480,640
"[161.98, 0.0, 463.97, 197.18]",/home/tako/devtools/furry-geras/coco/train2017/000000440285.jpg,424,640
"[72.58, 45.84, 148.95, 265.44999999999993]",/home/tako/devtools/furry-geras/coco/train2017/000000533742.jpg,425,640
"[294.8, 171.69, 145.49, 137.03000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000323067.jpg,480,640
"[81.54, 32.79, 358.06, 404.34]",/home/tako/devtools/furry-geras/coco/train2017/000000546029.jpg,480,640
"[1.13, 27.33, 397.52, 610.96]",/home/tako/devtools/furry-geras/coco/train2017/000000390841.jpg,640,464
"[64.43, 109.15, 246.06, 189.35999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000276564.jpg,500,337
"[341.89, 151.4, 140.21000000000004, 150.52]",/home/tako/devtools/furry-geras/coco/train2017/000000559453.jpg,427,640
"[96.58, 27.39, 337.74, 588.55]",/home/tako/devtools/furry-geras/coco/train2017/000000090374.jpg,640,502
"[405.58, 138.29, 90.88, 160.48]",/home/tako/devtools/furry-geras/coco/train2017/000000266866.jpg,413,640
"[243.23, 172.53, 85.55999999999997, 174.9]",/home/tako/devtools/furry-geras/coco/train2017/000000354241.jpg,425,640
"[107.55, 75.6, 147.01, 313.13]",/home/tako/devtools/furry-geras/coco/train2017/000000512346.jpg,427,640
"[85.96, 171.55, 73.51, 178.57]",/home/tako/devtools/furry-geras/coco/train2017/000000084521.jpg,426,640
"[38.92, 3.6, 383.86, 628.91]",/home/tako/devtools/furry-geras/coco/train2017/000000274319.jpg,640,426
"[72.34, 64.63, 86.79999999999998, 94.12]",/home/tako/devtools/furry-geras/coco/train2017/000000019622.jpg,600,411
"[301.64, 2.99, 183.16999999999996, 429.05]",/home/tako/devtools/furry-geras/coco/train2017/000000210104.jpg,443,500
"[111.15, 13.14, 430.62, 465.26]",/home/tako/devtools/furry-geras/coco/train2017/000000100652.jpg,599,640
"[287.91, 41.41, 129.63, 396.75]",/home/tako/devtools/furry-geras/coco/train2017/000000364372.jpg,480,640
"[157.49, 91.77, 173.68, 498.69000000000005]",/home/tako/devtools/furry-geras/coco/train2017/000000167494.jpg,640,480
"[158.82, 265.94, 83.29000000000002, 130.46999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000004981.jpg,438,640
"[304.2, 21.26, 258.4700000000001, 344.28]",/home/tako/devtools/furry-geras/coco/train2017/000000150508.jpg,427,640
"[107.87, 192.72, 177.33000000000004, 437.65]",/home/tako/devtools/furry-geras/coco/train2017/000000182620.jpg,640,424
"[278.91, 2.82, 294.13999999999993, 417.36]",/home/tako/devtools/furry-geras/coco/train2017/000000418178.jpg,426,640
"[314.67, 85.82, 128.49, 227.84999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000157651.jpg,335,500
"[85.33, 306.57, 52.730000000000004, 142.8]",/home/tako/devtools/furry-geras/coco/train2017/000000285046.jpg,640,480
"[96.32, 453.75, 76.59, 45.25]",/home/tako/devtools/furry-geras/coco/train2017/000000026988.jpg,500,333
"[274.7, 94.92, 196.03000000000003, 479.35999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000330348.jpg,640,640
"[1.37, 146.88, 303.9, 481.06000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000393290.jpg,640,480
"[1.11, 131.58, 142.24, 355.41999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000390168.jpg,493,610
"[51.65, 130.84, 52.4, 191.73]",/home/tako/devtools/furry-geras/coco/train2017/000000508064.jpg,400,500
"[260.97, 20.23, 145.18, 446.93]",/home/tako/devtools/furry-geras/coco/train2017/000000527054.jpg,480,640
"[0.0, 20.06, 369.56, 193.83]",/home/tako/devtools/furry-geras/coco/train2017/000000524535.jpg,425,640
"[143.71, 44.85, 59.20000000000002, 135.4]",/home/tako/devtools/furry-geras/coco/train2017/000000247909.jpg,640,480
"[136.53, 90.45, 249.87999999999997, 528.07]",/home/tako/devtools/furry-geras/coco/train2017/000000122937.jpg,640,640
"[176.51, 112.57, 137.58000000000004, 246.40000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000318807.jpg,640,428
"[94.75, 124.68, 339.78, 504.34999999999997]",/home/tako/devtools/furry-geras/coco/train2017/000000070787.jpg,640,456
"[42.59, 20.04, 351.44999999999993, 349.78]",/home/tako/devtools/furry-geras/coco/train2017/000000214326.jpg,375,500
"[160.18, 120.22, 209.52000000000004, 149.47]",/home/tako/devtools/furry-geras/coco/train2017/000000159832.jpg,427,640
"[280.75, 109.02, 136.83000000000004, 242.73000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000339336.jpg,480,640
"[3.01, 2.07, 235.78, 314.71]",/home/tako/devtools/furry-geras/coco/train2017/000000357963.jpg,333,500
"[1.44, 30.2, 322.59, 600.17]",/home/tako/devtools/furry-geras/coco/train2017/000000494896.jpg,640,474
"[194.48, 57.9, 100.13000000000002, 287.55]",/home/tako/devtools/furry-geras/coco/train2017/000000408718.jpg,375,500
"[309.93, 306.51, 141.12, 67.49000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000375321.jpg,375,500
"[239.95, 170.18, 59.56, 106.99000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000573968.jpg,480,640
"[29.59, 0.0, 275.79, 351.5]",/home/tako/devtools/furry-geras/coco/train2017/000000015268.jpg,640,480
"[297.71, 389.39, 45.379999999999995, 82.06]",/home/tako/devtools/furry-geras/coco/train2017/000000501982.jpg,480,640
"[1.44, 0.1, 309.65, 124.12]",/home/tako/devtools/furry-geras/coco/train2017/000000139039.jpg,640,480
"[32.58, 77.34, 311.36, 414.73]",/home/tako/devtools/furry-geras/coco/train2017/000000498045.jpg,500,375
"[56.14, 264.07, 45.22, 118.98000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000021212.jpg,640,360
"[291.66, 7.19, 197.2, 448.81]",/home/tako/devtools/furry-geras/coco/train2017/000000250922.jpg,457,640
"[1.12, 164.74, 319.63, 328.6]",/home/tako/devtools/furry-geras/coco/train2017/000000255713.jpg,500,334
"[143.02, 310.25, 81.35, 231.59000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000044536.jpg,640,472
"[358.75, 117.34, 176.93000000000006, 304.85]",/home/tako/devtools/furry-geras/coco/train2017/000000509695.jpg,428,640
"[0.0, 1.62, 636.84, 472.52]",/home/tako/devtools/furry-geras/coco/train2017/000000408491.jpg,480,640
"[533.81, 203.0, 84.77999999999997, 138.59000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000103973.jpg,484,640
"[336.99, 45.16, 37.00999999999999, 180.22]",/home/tako/devtools/furry-geras/coco/train2017/000000110269.jpg,500,375
"[158.83, 38.47, 321.5899999999999, 301.86]",/home/tako/devtools/furry-geras/coco/train2017/000000526778.jpg,439,640
"[78.39, 90.8, 175.38, 311.58]",/home/tako/devtools/furry-geras/coco/train2017/000000122105.jpg,438,640
"[298.01, 121.88, 132.72000000000003, 194.81]",/home/tako/devtools/furry-geras/coco/train2017/000000302842.jpg,426,640
"[53.61, 155.84, 146.12, 270.79999999999995]",/home/tako/devtools/furry-geras/coco/train2017/000000303651.jpg,480,640
"[233.99, 279.86, 35.45999999999998, 111.13999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000135412.jpg,427,640
"[1.04, 377.36, 28.76, 121.63999999999999]",/home/tako/devtools/furry-geras/coco/train2017/000000255937.jpg,500,375
"[30.2, 81.54, 180.22, 470.72999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000206268.jpg,640,480
"[248.52, 45.1, 151.57000000000002, 237.93000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000111644.jpg,427,640
"[191.38, 47.42, 447.62, 385.71]",/home/tako/devtools/furry-geras/coco/train2017/000000144246.jpg,439,640
"[379.77, 40.74, 186.39, 181.11]",/home/tako/devtools/furry-geras/coco/train2017/000000358828.jpg,512,640
"[118.79, 20.34, 126.42, 212.42]",/home/tako/devtools/furry-geras/coco/train2017/000000200837.jpg,500,333
"[77.62, 239.6, 50.879999999999995, 129.08]",/home/tako/devtools/furry-geras/coco/train2017/000000511594.jpg,480,640
"[518.62, 208.83, 53.67999999999995, 189.9]",/home/tako/devtools/furry-geras/coco/train2017/000000474955.jpg,480,640
"[62.78, 83.63, 127.91999999999999, 170.53]",/home/tako/devtools/furry-geras/coco/train2017/000000123184.jpg,500,442
"[31.64, 56.09, 272.26, 575.72]",/home/tako/devtools/furry-geras/coco/train2017/000000304330.jpg,640,480
"[245.79, 216.09, 75.53999999999999, 90.33000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000385894.jpg,480,640
"[465.76, 0.0, 173.24, 187.05]",/home/tako/devtools/furry-geras/coco/train2017/000000048451.jpg,424,640
"[16.85, 160.96, 309.12, 208.83]",/home/tako/devtools/furry-geras/coco/train2017/000000554661.jpg,375,500
"[257.63, 27.35, 145.12, 161.32]",/home/tako/devtools/furry-geras/coco/train2017/000000151172.jpg,384,640
"[28.76, 37.39, 267.95, 555.59]",/home/tako/devtools/furry-geras/coco/train2017/000000154861.jpg,640,412
"[255.23, 45.74, 252.91, 282.36]",/home/tako/devtools/furry-geras/coco/train2017/000000299443.jpg,512,640
"[176.04, 45.38, 194.29, 560.12]",/home/tako/devtools/furry-geras/coco/train2017/000000339798.jpg,612,612
"[327.91, 109.4, 150.01, 479.36]",/home/tako/devtools/furry-geras/coco/train2017/000000573179.jpg,640,529
"[60.4, 34.52, 348.49, 597.29]",/home/tako/devtools/furry-geras/coco/train2017/000000330901.jpg,640,425
"[214.44, 41.16, 312.99000000000007, 301.51]",/home/tako/devtools/furry-geras/coco/train2017/000000120416.jpg,426,640
"[359.8, 573.5, 65.50999999999999, 65.5]",/home/tako/devtools/furry-geras/coco/train2017/000000058597.jpg,640,469
"[93.59, 60.9, 294.91999999999996, 449.07]",/home/tako/devtools/furry-geras/coco/train2017/000000361022.jpg,640,427
"[266.72, 207.7, 60.079999999999984, 111.55000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000530869.jpg,480,640
"[449.87, 1.2, 189.13, 202.41]",/home/tako/devtools/furry-geras/coco/train2017/000000241408.jpg,480,640
"[402.39, 151.95, 60.420000000000016, 64.24000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000371153.jpg,375,640
"[168.19, 61.09, 113.34999999999997, 106.19]",/home/tako/devtools/furry-geras/coco/train2017/000000009628.jpg,480,640
"[61.52, 0.7, 353.77, 286.36]",/home/tako/devtools/furry-geras/coco/train2017/000000383841.jpg,375,500
"[400.92, 76.0, 238.07999999999998, 341.3]",/home/tako/devtools/furry-geras/coco/train2017/000000330609.jpg,425,640
"[228.87, 4.55, 203.96000000000004, 272.28]",/home/tako/devtools/furry-geras/coco/train2017/000000039115.jpg,427,640
"[98.83, 100.75, 141.02000000000004, 113.19]",/home/tako/devtools/furry-geras/coco/train2017/000000241897.jpg,427,640
"[107.19, 18.8, 369.65, 350.26]",/home/tako/devtools/furry-geras/coco/train2017/000000473508.jpg,480,640
"[26.81, 85.21, 297.71, 335.05]",/home/tako/devtools/furry-geras/coco/train2017/000000118743.jpg,427,640
"[247.29, 91.36, 257.26, 321.82]",/home/tako/devtools/furry-geras/coco/train2017/000000060403.jpg,469,640
"[367.99, 175.35, 132.76, 103.81999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000549127.jpg,458,640
"[355.16, 17.17, 94.78000000000003, 264.83]",/home/tako/devtools/furry-geras/coco/train2017/000000341645.jpg,480,640
"[0.0, 117.75, 143.55, 307.25]",/home/tako/devtools/furry-geras/coco/train2017/000000358970.jpg,426,640
"[113.15, 371.5, 81.6, 150.16999999999996]",/home/tako/devtools/furry-geras/coco/train2017/000000209555.jpg,640,399
"[135.14, 2.7, 503.86, 219.54]",/home/tako/devtools/furry-geras/coco/train2017/000000085905.jpg,480,640
"[18.58, 17.51, 113.34000000000002, 177.65]",/home/tako/devtools/furry-geras/coco/train2017/000000126815.jpg,636,636
"[338.24, 80.04, 91.10000000000002, 178.01999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000407405.jpg,383,500
"[90.57, 139.26, 194.81, 253.09000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000547081.jpg,500,375
"[280.63, 119.03, 70.54000000000002, 216.44000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000250258.jpg,428,640
"[318.42, 172.79, 98.57999999999998, 167.9]",/home/tako/devtools/furry-geras/coco/train2017/000000502936.jpg,427,640
"[79.89, 0.0, 190.92000000000002, 65.12]",/home/tako/devtools/furry-geras/coco/train2017/000000451386.jpg,427,640
"[76.7, 208.58, 68.74999999999999, 79.58000000000001]",/home/tako/devtools/furry-geras/coco/train2017/000000010472.jpg,375,500
"[52.96, 50.42, 206.74999999999997, 322.88]",/home/tako/devtools/furry-geras/coco/train2017/000000467738.jpg,500,417
"[48.54, 35.6, 434.77, 436.93]",/home/tako/devtools/furry-geras/coco/train2017/000000246841.jpg,480,640
"[101.47, 55.52, 265.13, 363.74]",/home/tako/devtools/furry-geras/coco/train2017/000000520528.jpg,426,640
"[3.37, 46.07, 367.54, 445.06]",/home/tako/devtools/furry-geras/coco/train2017/000000324513.jpg,500,375
"[128.86, 49.12, 473.03, 440.82]",/home/tako/devtools/furry-geras/coco/train2017/000000512806.jpg,512,640
"[103.22, 312.71, 121.21000000000001, 325.53000000000003]",/home/tako/devtools/furry-geras/coco/train2017/000000080389.jpg,640,480
"[99.32, 25.68, 274.68, 466.27]",/home/tako/devtools/furry-geras/coco/train2017/000000539571.jpg,500,375
"[48.03, 136.22, 131.16, 207.79999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000420049.jpg,500,333
"[450.61, 0.0, 123.08000000000004, 475.73]",/home/tako/devtools/furry-geras/coco/train2017/000000058105.jpg,480,640
"[177.2, 196.15, 185.02000000000004, 371.03]",/home/tako/devtools/furry-geras/coco/train2017/000000451983.jpg,640,424
"[404.82, 0.0, 232.95999999999998, 213.54]",/home/tako/devtools/furry-geras/coco/train2017/000000381875.jpg,432,640
"[1.44, 29.76, 338.41, 534.01]",/home/tako/devtools/furry-geras/coco/train2017/000000439071.jpg,640,480
"[0.0, 84.94, 542.36, 388.79]",/home/tako/devtools/furry-geras/coco/train2017/000000448689.jpg,480,640
"[274.29, 33.38, 270.38000000000005, 296.5]",/home/tako/devtools/furry-geras/coco/train2017/000000150773.jpg,640,640
"[71.91, 64.72, 293.83000000000004, 557.02]",/home/tako/devtools/furry-geras/coco/train2017/000000292999.jpg,640,467
"[208.69, 132.24, 171.15000000000003, 233.64999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000313577.jpg,427,640
"[179.05, 172.86, 130.76, 321.07]",/home/tako/devtools/furry-geras/coco/train2017/000000240274.jpg,500,333
"[262.03, 94.93, 157.60000000000002, 155.35]",/home/tako/devtools/furry-geras/coco/train2017/000000577052.jpg,427,640
"[400.23, 270.22, 187.64999999999998, 153.23000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000027208.jpg,427,640
"[0.0, 1.57, 315.42, 624.68]",/home/tako/devtools/furry-geras/coco/train2017/000000414137.jpg,640,425
"[141.05, 132.18, 202.54000000000002, 238.02000000000004]",/home/tako/devtools/furry-geras/coco/train2017/000000147897.jpg,375,500
"[267.59, 148.32, 59.06, 111.51999999999998]",/home/tako/devtools/furry-geras/coco/train2017/000000294712.jpg,375,500
"[200.84, 221.0, 147.99000000000004, 137.35000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000384605.jpg,640,427
"[135.14, 44.32, 503.86, 432.52]",/home/tako/devtools/furry-geras/coco/train2017/000000122549.jpg,480,640
"[58.97, 31.64, 365.74, 597.29]",/home/tako/devtools/furry-geras/coco/train2017/000000407113.jpg,640,426
"[85.7, 0.0, 54.72000000000001, 96.41]",/home/tako/devtools/furry-geras/coco/train2017/000000361439.jpg,640,427
"[0.0, 41.26, 333.17, 328.38]",/home/tako/devtools/furry-geras/coco/train2017/000000126073.jpg,428,640
"[474.01, 266.42, 80.60000000000002, 224.82]",/home/tako/devtools/furry-geras/coco/train2017/000000575432.jpg,640,640
"[272.67, 94.76, 158.2, 336.11]",/home/tako/devtools/furry-geras/coco/train2017/000000065415.jpg,480,640
"[222.47, 188.76, 86.64000000000001, 214.73000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000236346.jpg,600,600
"[175.98, 458.63, 41.109999999999985, 145.93999999999994]",/home/tako/devtools/furry-geras/coco/train2017/000000428064.jpg,640,426
"[173.12, 7.28, 352.53, 317.74]",/home/tako/devtools/furry-geras/coco/train2017/000000530558.jpg,360,640
"[190.16, 236.76, 206.81000000000003, 189.24]",/home/tako/devtools/furry-geras/coco/train2017/000000424102.jpg,427,640
"[72.58, 139.9, 242.51, 204.32000000000002]",/home/tako/devtools/furry-geras/coco/train2017/000000396617.jpg,424,640
"[248.81, 72.01, 226.22999999999996, 500.93000000000006]",/home/tako/devtools/furry-geras/coco/train2017/000000070156.jpg,640,480
"[0.0, 0.0, 363.11, 511.39]",/home/tako/devtools/furry-geras/coco/train2017/000000260953.jpg,640,480
"[81.75, 0.48, 302.75, 425.52]",/home/tako/devtools/furry-geras/coco/train2017/000000121619.jpg,427,640
"[2.88, 0.0, 424.12, 630.35]",/home/tako/devtools/furry-geras/coco/train2017/000000037003.jpg,640,428
"[384.07, 179.12, 89.44, 177.87]",/home/tako/devtools/furry-geras/coco/train2017/000000295423.jpg,475,640
